brand,eans,file_urls,files,model,model_2,product,product_lang,source,thumb,type,url
Tp-link,,"https://static.tp-link.com/TL-PA4010P_KIT(EU)3.0_1482335976619e.pdf,https://static.tp-link.com/7106507398_TL-PA4010P KIT_V3_QIG.pdf,https://static.tp-link.com/TL-PA4010P (TKIT)_V3_User Guide.pdf",,TL-PA4010P,,Network Expansion Powerline Adapters,en,tp-link.com,,Datasheet,https://www.tp-link.com/en/support/download/tl-pa4010p/v3/
Tp-link,,"https://static.tp-link.com/2019/201912/20191230/TL-PA4010P KIT(EU)5.0_Datasheet.pdf,https://static.tp-link.com/2020/202001/20200114/1910012721_TL-PA4010P_UG_V5.pdf,https://static.tp-link.com/2019/201912/20191226/7106508561_TL-PA4010P KIT_QIG_V5.pdf",,TL-PA4010P KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-PA4010PKIT(EU)30_1576748452566m.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-pa4010p-kit/v5/
Tp-link,,"https://static.tp-link.com/res/down/doc/TL-PA4010P_V2_Datasheet.pdf,https://static.tp-link.com/res/down/doc/TL-PA4010P(UE)_V2_QIG.pdf,https://static.tp-link.com/res/down/doc/TL-PA4010P(EU_V2_QIG.pdf,https://static.tp-link.com/res/down/doc/TL-PA4010P(EU)_V2_UG.pdf",,TL-PA4010P,,Network Expansion Powerline Adapters,en,tp-link.com,,Datasheet,https://www.tp-link.com/en/support/download/tl-pa4010p/v2/
Tp-link,,"https://static.tp-link.com/2017/201712/20171215/TL-PA4010P KIT(EU)4.0.pdf,https://static.tp-link.com/2018/201804/20180413/7106507894_TL-PA4010P KIT_QIG_V4.pdf,https://static.tp-link.com/2018/201804/20180413/1910012339_TL-PA4010P KIT_UG_V4.pdf",,TL-PA4010P,,Network Expansion Powerline Adapters,en,tp-link.com,,Datasheet,https://www.tp-link.com/en/support/download/tl-pa4010p/v4/
Tp-link,,"https://static.tp-link.com/resources/document/TL-PA411KIT(EU_V2_Datasheet.pdf,https://static.tp-link.com/resources/document/TL-PA411_V1_User_Guide_1910011029_AU.pdf,https://static.tp-link.com/resources/document/TL-PA411_V1_QIG_7106504738_AU.pdf",,TL-PA411KIT,,Network Expansion Powerline Adapters,en,tp-link.com,,Datasheet,https://www.tp-link.com/en/support/download/tl-pa411kit/v2/
Tp-link,,"https://static.tp-link.com/2020/202001/20200114/1910012721_TL-PA4010P_UG_V5.pdf,https://static.tp-link.com/2019/201912/20191226/7106508561_TL-PA4010P KIT_QIG_V5.pdf",,TL-PA4010P,,Network Expansion Powerline Adapters,en,tp-link.com,,User Guide,https://www.tp-link.com/en/support/download/tl-pa4010p/v5/
Tp-link,,"https://static.tp-link.com/resources/document/TL-PA411KIT_V1_Datasheet.zip,https://static.tp-link.com/resources/document/TL-PA411_V1_UserGuide_19100106.pdf",,TL-PA411KIT,,Network Expansion Powerline Adapters,en,tp-link.com,,Datasheet,https://www.tp-link.com/en/support/download/tl-pa411kit/v1/
Tp-link,,"https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/7106507397_TL-PA4010_QIG.pdf,https://static.tp-link.com/TL-PA4010 (KIT)_V2_User Guide.pdf",,TL-PA4010,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-PA4010_1488507914071u.jpg,User Guide,https://www.tp-link.com/en/support/download/tl-pa4010/v2/
Tp-link,,"https://static.tp-link.com/TL-PA4010KIT_V1.0_Datasheet.pdf,https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/res/down/doc/TL-PA4010KIT_V1_QIG_EU.pdf,https://static.tp-link.com/resources/document/TL-PA4010KIT_V1.0_User_Guide.pdf",,TL-PA4010 KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-PA4010-KIT_1488508011242w.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-pa4010-kit/v1/
Tp-link,,"https://static.tp-link.com/2017/201712/20171215/TL-PA4010 KIT(EU)3.0.pdf,https://static.tp-link.com/2018/201803/20180330/1910012323__UG.pdf,https://static.tp-link.com/2018/201803/20180330/7106507873__QIG.pdf",,TL-PA4010 KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-PA4010_KIT(EU)3.0_1532428956469j.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-pa4010-kit/v3/
Tp-link,,"https://static.tp-link.com/TL-PA4010_KIT(EU)2.0_1482335917821o.pdf,https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/7106507397_TL-PA4010_QIG.pdf,https://static.tp-link.com/TL-PA4010 (KIT)_V2_User Guide.pdf",,TL-PA4010 KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-PA4010-KIT_1488508011242w.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-pa4010-kit/v2/
Tp-link,,"https://static.tp-link.com/resources/document/TL-WPA4226KIT_V1_Datasheet.pdf,https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/res/down/doc/TL-WPA4220_V1_UG.pdf,https://static.tp-link.com/res/down/doc/TL-PA4020P_V1_UG.pdf,https://static.tp-link.com/res/down/doc/TL-WPA4226_KIT_V1_QIG.pdf",,TL-WPA4226 KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/4226KIT_1.0_1500452742965r.JPG,Datasheet,https://www.tp-link.com/en/support/download/tl-wpa4226-kit/v1/
Tp-link,,"https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/TL-WPA4226KIT(EU)_V2_Quick_Installation_Guide_1481609799851s.pdf,https://static.tp-link.com/TL-WPA4226KIT(EU)_V2_User_Guide_1481609740186h.pdf",,TL-WPA4226 KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-WPA4226-KIT_2.0j_1500452769664s.jpg,User Guide,https://www.tp-link.com/en/support/download/tl-wpa4226-kit/v2/
Tp-link,,"https://static.tp-link.com/2018/201808/20180831/TL-WPA4226KIT(EU)4.0.pdf,https://static.tp-link.com/2018/201806/20180615/7106508081_TL-WPA4226 KIT(EUUKUSAU)_QIG_V4.pdf",,TL-WPA4226 KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-WPA4226_KIT__EU_4.0_1531703651878q.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-wpa4226-kit/v4/
Tp-link,,"https://static.tp-link.com/2020/202012/20201202/TL-WPA4226 KIT(EU)5.0_Datasheet.pdf,https://static.tp-link.com/2020/202008/20200825/1910012732_TL-PA4020P&WPA4226KIT(EU)_UG_V1.pdf,https://static.tp-link.com/2020/202008/20200803/7106508904_TL-WPA4226 KIT(EU)_QIG_V1.pdf",,TL-WPA4226 KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-WPA4226_KIT_EU_5.0_01_normal_1600653269861i.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-wpa4226-kit/v5/
Tp-link,,"https://static.tp-link.com/TL-PA7010P KIT(EU)_V1_Datasheet.pdf,https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/1910011979_TL-PA7010P(KIT)_V1V2_UG.pdf,https://static.tp-link.com/7106506817_TL-PA7010P(KIT)_V1V2_QIG.pdf",,TL-PA7010P KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-PA7010P-KIT_2.0_1500456068117a.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-pa7010p-kit/v1/
Tp-link,,"https://static.tp-link.com/1910011979_TL-PA7010P(KIT)_V1V2_UG.pdf,https://static.tp-link.com/2018/201811/20181109/7106508228_TL-PA7010P KIT_QIG_V2.pdf",,TL-PA7010P KIT,,Network Expansion Powerline Adapters,en,tp-link.com,,User Guide,https://www.tp-link.com/en/support/download/tl-pa7010p-kit/v2/
Tp-link,,"https://static.tp-link.com/2018/201802/20180222/7106506646_TL-WPA4530 KIT(EU)_V2_QIG.pdf,https://static.tp-link.com/2018/201802/20180222/1910011945_TL-WPA4530 KIT(EU)_V2_UG.pdf,https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf",,TL-WPA4530 KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-WPA4530-KIT2.0_1500449033204t.jpg,Quick Installation Guide,https://www.tp-link.com/en/support/download/tl-wpa4530-kit/v2/
Tp-link,,"https://static.tp-link.com/res/pmpo/files/TL-WPA4530KIT/TL-WPA4530 KIT(EU)1.0.pdf,https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/res/down/doc/TL-WPA4530KIT(EU)_V1_UG.pdf,https://static.tp-link.com/res/down/doc/TL-WPA4530KIT_V1_QIG.pdf",,TL-WPA4530 KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/4530_1.0_1500449291133w.JPG,UN,https://www.tp-link.com/en/support/download/tl-wpa4530-kit/v1/
Tp-link,,"https://static.tp-link.com/2018/201805/20180518/TL-WPA4221 KIT(EU) 4.0.pdf,https://static.tp-link.com/2019/201901/20190118/1910012357_TL-WPA4220_UG_REV4.0.0.pdf,https://static.tp-link.com/2019/201909/20190926/7106508500_TL-WPA4220 KIT_QIG_V1.pdf",,TL-WPA4221 KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-WPA4221_KIT_EU_4.0_1532400576797x.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-wpa4221-kit/v4/
Tp-link,,"https://static.tp-link.com/res/down/doc/TL-PA7020_KIT(EU)_1.0.pdf,https://static.tp-link.com/TL-PA7020_KIT(EU)_V1_QIG_1479716307722e.pdf,https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/res/down/doc/TL-PA7020_KIT(EU)_V1_UG.pdf",,TL-PA7020 KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/7020KIT_1.0_1500455078614n.JPG,UN,https://www.tp-link.com/en/support/download/tl-pa7020-kit/v1/
Tp-link,,"https://static.tp-link.com/2020/202004/20200409/TL-PA7020 KIT(EU)2.0.pdf,https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/7106506633_TL-PA7020KIT_V2V3_QIG.pdf,https://static.tp-link.com/1910011905_TL-PA7020(KIT)_V2V3_UG.pdf",,TL-PA7020 KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-PA7020-KIT_3.0_1500454905599r.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-pa7020-kit/v2/
Tp-link,,"https://static.tp-link.com/res/down/doc/TL-PA7020P_KIT_V1_Datasheet.pdf,https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/res/down/doc/TL-PA7020P_KIT_V1_QIG.pdf,https://static.tp-link.com/res/down/doc/1TL-PA7020P_KIT_V1_UG.pdf",,TL-PA7020P KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/7020P_KIT_1.0_1500453183050n.JPG,Datasheet,https://www.tp-link.com/en/support/download/tl-pa7020p-kit/v1/
Tp-link,,"https://static.tp-link.com/2020/202004/20200409/TL-PA7010P KIT(EU)3.0.pdf,https://static.tp-link.com/2018/201801/20180126/7106507902_TL-PA7010PKIT_QIG_V3.pdf,https://static.tp-link.com/2018/201801/20180126/1910012340_TL-PA7010PKIT_UG_V3.pdf",,TL-PA7010P KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL_PA7010P(EU)KIT-3_1533980266641r.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-pa7010p-kit/v3/
Tp-link,,"https://static.tp-link.com/1910011905_TL-PA7020(KIT)_V2V3_UG.pdf,https://static.tp-link.com/7106506633_TL-PA7020KIT_V2V3_QIG.pdf",,TL-PA7020 KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-PA7020-KIT_3.0_1500455137085y.jpg,User Guide,https://www.tp-link.com/en/support/download/tl-pa7020-kit/v3/
Tp-link,,"https://static.tp-link.com/TL-PA7020P KIT(EU)_V2_Datasheet.pdf,https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/1910011933_TL-PA7020P(KIT)_V2V3_UG.pdf,https://static.tp-link.com/7106506657_TL-PA7020P(KIT)_V2V3_QIG.pdf",,TL-PA7020P KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-PA7020P-KIT_3.0_1500453056874l.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-pa7020p-kit/v3/
Tp-link,,"https://static.tp-link.com/2020/202004/20200409/TL-PA7020P KIT(EU)_V2_Datasheet.pdf,https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/7106506657_TL-PA7020P(KIT)_V2V3_QIG.pdf,https://static.tp-link.com/1910011933_TL-PA7020P(KIT)_V2V3_UG.pdf",,TL-PA7020P KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-PA7020P-KIT_3.0_1500453229971s.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-pa7020p-kit/v2/
Tp-link,,"https://static.tp-link.com/TL-WPA7510 KIT(EU) 1.0.pdf,https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/7106507481_TL-WPA7510 KIT_QIG_V1.pdf,https://static.tp-link.com/TL-WPA7510_KIT(EU)_V1_User_Guide_1481781321522k.pdf",,TL-WPA7510 KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-WPA7510-KIT_1.0_1500450506316a.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-wpa7510-kit/v1/
Tp-link,,"https://static.tp-link.com/2020/202004/20200409/TL-PA8010KIT(EU)_V2_Datasheet.pdf,https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/7106507422_TL-PA8010(EU)(US)(UK)_V2_QIG.pdf,https://static.tp-link.com/TL-PA8010_KIT(EU)_V2_User_Guide_1481598132015m.pdf",,TL-PA8010 KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-PA8010-KIT_2.0_1500451024433v.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-pa8010-kit/v2/
Tp-link,,"https://static.tp-link.com/res/down/doc/TL-PA8010_KIT(EU)_1.0.pdf,https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/1910011452_TL-PA8010(EU)(US(UK)_V1_UG.pdf,https://static.tp-link.com/7106505962_TL-PA8010(EU)(US(UK)_V1_QIG.pdf",,TL-PA8010 KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-PA8010-01_1479997492376m.jpg,UN,https://www.tp-link.com/en/support/download/tl-pa8010-kit/v1/
Tp-link,,"https://static.tp-link.com/2020/202004/20200409/TL-WPA7510 KIT(EU) 2.0.pdf,https://static.tp-link.com/2019/201901/20190116/7106508210_TL-WPA7510 KIT_QIG_V1.pdf,https://static.tp-link.com/2018/201808/20180814/1910012399_TL-WPA7510 KIT_UG_REV2.0.0.pdf,https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf",,TL-WPA7510 KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL_WPA7510KIT_EU_2.0_1551163630926o.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-wpa7510-kit/v2/
Tp-link,,"https://static.tp-link.com/2020/202004/20200409/TL-PA7010 KIT(EU)3.0.pdf,https://static.tp-link.com/2018/201801/20180126/7106507899_TL-PA7010 KIT_QIG_V3.pdf,https://static.tp-link.com/2019/201902/20190219/1910012544_TL-PA7010kit_UG_V3.pdf",,TL-PA7010 KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-PA7010-KIT_EU_3.0_1533979711817y.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-pa7010-kit/v3/
Tp-link,,"https://static.tp-link.com/1910011927_TL-PA 7010 KIT(EU)_V1V2_UG.pdf,https://static.tp-link.com/7106506695_TL-PA7010 KIT_V1V2_QIG.pdf",,TL-PA7010 KIT,,Network Expansion Powerline Adapters,en,tp-link.com,,User Guide,https://www.tp-link.com/en/support/download/tl-pa7010-kit/v2/
Tp-link,,"https://static.tp-link.com/TL-PA7010 KIT(EU)_V1_Datasheet.pdf,https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/7106506695_TL-PA7010 KIT_V1V2_QIG.pdf,https://static.tp-link.com/1910011927_TL-PA 7010 KIT(EU)_V1_UG.pdf",,TL-PA7010 KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-PA7010-KIT_1488507383592i.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-pa7010-kit/v1/
Tp-link,,"https://static.tp-link.com/TL-WPA4220T KIT-NET_V1_Datasheet.pdf,https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/res/down/doc/TL-WPA4220T_KIT_V1_QIG_EU.pdf,https://static.tp-link.com/resources/document/TL-WPA4220T_KIT_V1_UG.pdf",,TL-WPA4220 TKIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-WPA4220-TKIT-EU_1507802252838c.jpg,EU,https://www.tp-link.com/en/support/download/tl-wpa4220-tkit/v1/
Tp-link,,"https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/1910012098_TL-WPA4220_V3_User Guide.pdf,https://static.tp-link.com/7106507192_TL-WPA4220 TKIT(EU)_V3_Quick Installation Guide.pdf",,TL-WPA4220 TKIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-WPA4220-TKIT-EU_1507802252838c.jpg,User Guide,https://www.tp-link.com/en/support/download/tl-wpa4220-tkit/v3/
Tp-link,,"https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/TL-WPA4220T_KIT(EU)_V2_User_Guide_1481610484037r.pdf,https://static.tp-link.com/TL-WPA4220T_KIT(EU)_V2_Quick_Installation_Guide_1481610543848k.pdf",,TL-WPA4220 TKIT,,Network Expansion Powerline Adapters,en,tp-link.com,,User Guide,https://www.tp-link.com/en/support/download/tl-wpa4220-tkit/v2/
Tp-link,,"https://static.tp-link.com/2020/202008/20200813/TL-WPA4220 TKIT(EU) 5.0_datasheet.pdf,https://static.tp-link.com/2021/202105/20210521/7106508871_TL-WPA4220 TKIT_QIG_V1.pdf,https://static.tp-link.com/2020/202008/20200824/1910012821_TL-WPA4220(EU)_UG_REV5.0.0.pdf",,TL-WPA4220 TKIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-WPA4220TKITEU4001_1600918630505R.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-wpa4220-tkit/v5/
Tp-link,,"https://static.tp-link.com/2019/201901/20190122/TL-WPA4220 TKIT(EU) 4.0_datasheet.pdf,https://static.tp-link.com/2019/201901/20190118/1910012357_TL-WPA4220_UG_REV4.0.0.pdf,https://static.tp-link.com/2019/201901/20190111/7106508176_TL-WPA4220 TKIT_QIG.pdf",,TL-WPA4220 TKIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-WPA4220_TKIT_EU_4.0_01_1543573325029k.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-wpa4220-tkit/v4/
Tp-link,,"https://static.tp-link.com/2020/202008/20200813/TL-WPA4221 KIT(EU) 5.0_datasheet.pdf,https://static.tp-link.com/2020/202008/20200824/1910012821_TL-WPA4220(EU)_UG_REV5.0.0.pdf,https://static.tp-link.com/2020/202005/20200526/7106508720_TL-WPA4220 KIT&TL-WPA4221KIT_QIG.pdf",,TL-WPA4221 KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-WPA4221KITEU40_1596680076854t.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-wpa4221-kit/v5/
Tp-link,,"https://static.tp-link.com/resources/document/TL-PA8010P_KIT_V1_Datasheet.pdf,https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/2018/201801/20180126/1910012348_TL-PA8010P_UG_V1.pdf,https://static.tp-link.com/res/down/doc/TL-PA8010P_KIT(EU)_V1_QIG.pdf",,TL-PA8010P KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/8010P_KIT_1.0_1500450293614y.JPG,Datasheet,https://www.tp-link.com/en/support/download/tl-pa8010p-kit/v1/
Tp-link,,"https://static.tp-link.com/TL-PA8010PKIT(EU)_V2_Datasheet.pdf,https://static.tp-link.com/2020/202005/20200513/7106508661_TL-PA8030P_TL-PA8033P_TL-PA8010P KIT(EU)_QIG_V2.pdf,https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/2018/201803/20180330/7106507909_QIG.pdf,https://static.tp-link.com/1910012037_TL-PA8010P KIT_V2_User Guide.pdf",,TL-PA8010P KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-PA8010P_KIT_1491804988312o.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-pa8010p-kit/v2/
Tp-link,,"https://static.tp-link.com/2020/202004/20200409/TL-PA8033P KIT(EU) 2.0.pdf,https://static.tp-link.com/2018/201808/20180810/1910011985_TL-PA8010P(UK)_UG.pdf,https://static.tp-link.com/2018/201803/20180330/7106507909_QIG.pdf,https://static.tp-link.com/2018/201808/20180830/1910011948_TL-PA8030P(EU_UG.pdf",,TL-PA8033P KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-PA8033P_KIT_EU_2.0_01_1528419460787f.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-pa8033p-kit/v2/
Tp-link,,"https://static.tp-link.com/2020/202004/20200409/TL-WPA8630 KIT(EU)_V2_Datasheet.pdf,https://static.tp-link.com/2019/201901/20190116/7106508234_TL-WPA8630 KIT(EU)_QIG_V1.pdf,https://static.tp-link.com/1910012065_TL-WPA8630 KIT_V2_UG.pdf,https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf",,TL-WPA8630 KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-WPA8630-KIT2.0_1498207621000q.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-wpa8630-kit/v2/
Tp-link,,"https://static.tp-link.com/2020/202004/20200409/TL-WPA8630P KIT(EU)_V2_Datasheet.pdf,https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/7106507590_TL-WPA8630P KIT(EU)_V2_QIG.pdf,https://static.tp-link.com/1910012066_TL-WPA8630P KIT_V2_User Guide.pdf",,TL-WPA8630P KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-WPA8630P-KIT_2.0_1498210528521r.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-wpa8630p-kit/v2/
Tp-link,,"https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/res/down/doc/TL-WPA8630P(EU)_V1_UG.pdf",,TL-WPA8630P,,Network Expansion Powerline Adapters,en,tp-link.com,,User Guide,https://www.tp-link.com/en/support/download/tl-wpa8630p/v1/
Tp-link,,https://static.tp-link.com/7106507356_TL-WPA8630P(EU)(UK)_V1_QIG.pdf,,TL-WPA8630P,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-WPA8630P_EU_2.0_180px_1520412403906n.jpg,Quick Installation Guide,https://www.tp-link.com/en/support/download/tl-wpa8630p/v2/
Tp-link,,"https://static.tp-link.com/2020/202004/20200409/TL-WPA8630P(EU)2.1.pdf,https://static.tp-link.com/2018/201804/20180413/7106507893_TL-WPA8630P_QIG_V2.1.pdf,https://static.tp-link.com/2018/201803/20180327/1910012344_TL-WPA8630P_UG_V2.1.pdf,https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf",,TL-WPA8630P,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-WPA8630P_EU_2.0_180px_1520412403906n.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-wpa8630p/v2.10/
Tp-link,,"https://static.tp-link.com/res/down/doc/TL-WPA8630P_KIT(UN)_1.0.pdf,https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/res/down/doc/TL-WPA8630P_KIT(EU)_V1_UG.pdf,https://static.tp-link.com/res/down/doc/TL-WPA8630P_KIT(EU)_V1_QIG.pdf",,TL-WPA8630P KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/8630P_KIT_1.0_1498210500361v.JPG,UN,https://www.tp-link.com/en/support/download/tl-wpa8630p-kit/v1/
Tp-link,,"https://static.tp-link.com/TL-PA9020P KIT(EU)_V2_Datasheet.pdf,https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/2018/201803/20180330/7106507909_QIG.pdf,https://static.tp-link.com/TL-PA9020P_KIT_V2_User_Guide_1482302166278n.pdf",,TL-PA9020P KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/TL-PA9020P-KIT_2.0_1498210765604b.jpg,Datasheet,https://www.tp-link.com/en/support/download/tl-pa9020p-kit/v2/
Tp-link,,https://static.tp-link.com/resources/document/TL-R460_V1_QIG_7106503565.pdf,,TL-R460,,Routers Wi-Fi Routers,en,tp-link.com,https://static.tp-link.com/res/images/products/default/TL-R460.jpg,7106503565,https://www.tp-link.com/en/support/download/tl-r460/v1/
Tp-link,,"https://static.tp-link.com/res/down/doc/TL-PA9020P_KIT(EU)_1.0.pdf,https://static.tp-link.com/1910012196_tpPLC Utility_UG.pdf,https://static.tp-link.com/res/down/doc/TL-PA9020P_KIT(EU)_V1_QIG.pdf,https://static.tp-link.com/res/down/doc/TL-PA9020P_KIT(EU)_V1_UG.pdf",,TL-PA9020P KIT,,Network Expansion Powerline Adapters,en,tp-link.com,https://static.tp-link.com/9020P_KIT_1.0_1498210910744x.JPG,UN,https://www.tp-link.com/en/support/download/tl-pa9020p-kit/v1/
Tp-link,,https://static.tp-link.com/resources/software/200865141809.pdf,,TL-R402M,,Routers Wi-Fi Routers,en,tp-link.com,https://static.tp-link.com/res/images/products/default/TL-R402M.jpg,TL-R402M User Guide,https://www.tp-link.com/en/support/download/tl-r402m/v1/
Tp-link,,"https://static.tp-link.com/res/down/doc/TL-WR741ND(UN)_5.0.pdf,https://static.tp-link.com/res/down/doc/TL-WR741ND_V5_UG.pdf,https://static.tp-link.com/resources/document/TL-WR741ND_V5_QIG.pdf",,TL-WR741ND,,Routers Wi-Fi Routers,en,tp-link.com,,UN,https://www.tp-link.com/en/support/download/tl-wr741nd/v5/
Tp-link,,https://static.tp-link.com/res/down/doc/TL-WR741ND_V6_QIG.pdf,,TL-WR741ND,,Routers Wi-Fi Routers,en,tp-link.com,,QIG,https://www.tp-link.com/en/support/download/tl-wr741nd/v6/
